date,year,month,season,count,is_workday,is_weekend,is_holiday,temp,temp_feel,humidity,wind_speed,weather_type
2016-05-24,2016,5,0,36184,1,0,0,12.9375,12.729166666666666,63.770833333333336,15.270833333333334,scattered clouds
2016-05-25,2016,5,0,31614,1,0,0,11.083333333333334,10.375,73.79166666666667,11.3125,broken clouds
2016-05-26,2016,5,0,37113,1,0,0,14.354166666666666,14.354166666666666,68.72916666666667,9.833333333333334,clear
2016-05-27,2016,5,0,35708,1,0,0,15.104166666666666,15.104166666666666,71.5,15.604166666666666,clear
2016-05-28,2016,5,0,30831,0,1,0,14.354166666666666,14.3125,77.33333333333333,11.270833333333334,scattered clouds
2016-05-29,2016,5,0,30760,0,1,0,13.875,13.75,76.91666666666667,14.25,broken clouds
2016-05-30,2016,5,0,23697,0,0,1,14.416666666666666,14.416666666666666,75.25,19.9375,broken clouds
2016-05-31,2016,5,0,16078,1,0,0,12.5,12.5,84.97916666666667,23.604166666666668,broken clouds
2016-06-01,2016,6,1,26871,1,0,0,12.75,12.75,89.25,17.583333333333332,broken clouds
2016-06-02,2016,6,1,28901,1,0,0,11.375,11.291666666666666,83.25,20.020833333333332,broken clouds
2016-06-03,2016,6,1,29254,1,0,0,11.291666666666666,10.5,84.89583333333333,12.270833333333334,broken clouds
2016-06-04,2016,6,1,29697,0,1,0,15.145833333333334,15.145833333333334,87.14583333333333,8.604166666666666,broken clouds
2016-06-05,2016,6,1,40229,0,1,0,16.416666666666668,16.416666666666668,79.14583333333333,12,broken clouds
2016-06-06,2016,6,1,39050,1,0,0,15.895833333333334,15.833333333333334,70.16666666666667,14.333333333333334,clear
2016-06-07,2016,6,1,34676,1,0,0,17.5,17.5,72.20833333333333,8.458333333333334,clear
2016-06-08,2016,6,1,34196,1,0,0,18.479166666666668,18.479166666666668,73.29166666666667,7.375,rain
2016-06-09,2016,6,1,41165,1,0,0,15.604166666666666,15.604166666666666,75.375,11.354166666666666,clear
2016-06-10,2016,6,1,39637,1,0,0,17.645833333333332,17.583333333333332,64.22916666666667,10.020833333333334,clear
2016-06-11,2016,6,1,28628,0,1,0,18.166666666666668,18.166666666666668,73.5,7.0625,rain
2016-06-12,2016,6,1,17841,0,1,0,17.208333333333332,17.208333333333332,81.58333333333333,11.541666666666666,scattered clouds
2016-06-13,2016,6,1,27293,1,0,0,16.6875,16.6875,81.25,15.3125,broken clouds
2016-06-14,2016,6,1,29852,1,0,0,16.166666666666668,16.166666666666668,81.125,16.875,rain
2016-06-15,2016,6,1,37311,1,0,0,16.479166666666668,16.479166666666668,68.14583333333333,15.916666666666666,scattered clouds
2016-06-16,2016,6,1,31110,1,0,0,16.020833333333332,16.020833333333332,75.5625,10.645833333333334,broken clouds
2016-06-17,2016,6,1,31641,1,0,0,15.520833333333334,15.520833333333334,80.89583333333333,10,scattered clouds
2016-06-18,2016,6,1,29226,0,1,0,14.895833333333334,14.895833333333334,76.1875,11.208333333333334,broken clouds
2016-06-19,2016,6,1,30954,0,1,0,16.958333333333332,16.958333333333332,72.6875,16.375,broken clouds
2016-06-20,2016,6,1,22057,1,0,0,18.0625,18.0625,80.6875,20.375,rain
2016-06-21,2016,6,1,38551,1,0,0,18.770833333333332,18.770833333333332,65.66666666666667,16.125,scattered clouds
2016-06-22,2016,6,1,36226,1,0,0,19.145833333333332,19.145833333333332,78.91666666666667,11.270833333333334,broken clouds
2016-06-23,2016,6,1,24852,1,0,0,19.9375,19.9375,89.95833333333333,10.604166666666666,rain
2016-06-24,2016,6,1,18380,1,0,0,19.444444444444443,19.444444444444443,59,21.666666666666668,scattered clouds
2016-06-25,2016,6,1,25939,0,1,0,16.0625,16.0625,73.45833333333333,13.5625,rain
2016-06-26,2016,6,1,29112,0,1,0,16.604166666666668,16.604166666666668,71.14583333333333,19.270833333333332,scattered clouds
2016-06-27,2016,6,1,33299,1,0,0,18.0625,18.0625,68.95833333333333,16.041666666666668,clear
2016-06-28,2016,6,1,31288,1,0,0,16.604166666666668,16.604166666666668,63.041666666666664,12.270833333333334,clear
2016-06-29,2016,6,1,31210,1,0,0,15.4375,15.4375,78.27083333333333,23.020833333333332,broken clouds
2016-06-30,2016,6,1,35432,1,0,0,17.25,17.25,74.0625,18.416666666666668,scattered clouds
2016-07-01,2016,7,1,27730,1,0,0,16.770833333333332,16.770833333333332,73.29166666666667,22.270833333333332,broken clouds
2016-07-02,2016,7,1,30322,0,1,0,15.479166666666666,15.479166666666666,65.8125,23.75,scattered clouds
2016-07-03,2016,7,1,33668,0,1,0,16.854166666666668,16.854166666666668,65.64583333333333,14.4375,clear
2016-07-04,2016,7,1,37221,1,0,0,17.458333333333332,17.458333333333332,71.9375,15.520833333333334,broken clouds
2016-07-05,2016,7,1,40463,1,0,0,18.041666666666668,18.041666666666668,63.354166666666664,19.479166666666668,broken clouds
2016-07-06,2016,7,1,42412,1,0,0,17.729166666666668,17.625,53.541666666666664,9.604166666666666,clear
2016-07-07,2016,7,1,39157,1,0,0,19.333333333333332,19.3125,59.895833333333336,14.375,clear
2016-07-08,2016,7,1,36842,1,0,0,19.625,19.625,66.1875,23.125,scattered clouds
2016-07-09,2016,7,1,33968,0,1,0,20.125,20.125,67.75,19.75,clear
2016-07-10,2016,7,1,29135,0,1,0,19.416666666666668,19.416666666666668,72.29166666666667,22.604166666666668,scattered clouds
2016-07-11,2016,7,1,32420,1,0,0,18.041666666666668,18.041666666666668,73.6875,22,broken clouds
2016-07-12,2016,7,1,29869,1,0,0,15.708333333333334,15.708333333333334,78.5,15.395833333333334,rain
2016-07-13,2016,7,1,35691,1,0,0,15.479166666666666,15.479166666666666,70.4375,15.145833333333334,rain
2016-07-14,2016,7,1,39923,1,0,0,17.208333333333332,17.208333333333332,59.104166666666664,13.458333333333334,clear
2016-07-15,2016,7,1,36601,1,0,0,17.395833333333332,17.395833333333332,69.54166666666667,16.708333333333332,clear
2016-07-16,2016,7,1,38349,0,1,0,21.645833333333332,21.666666666666668,69.875,20.666666666666668,scattered clouds
2016-07-17,2016,7,1,37769,0,1,0,22.979166666666668,23,67.25,17.854166666666668,scattered clouds
2016-07-18,2016,7,1,43195,1,0,0,23.5,23.375,58.520833333333336,8.3125,clear
2016-07-19,2016,7,1,46021,1,0,0,24.645833333333332,24.729166666666668,62.604166666666664,14.458333333333334,clear
2016-07-20,2016,7,1,44664,1,0,0,24.979166666666668,25.041666666666668,59,19.041666666666668,clear
2016-07-21,2016,7,1,41272,1,0,0,20.8125,20.8125,61.875,11.104166666666666,clear
2016-07-22,2016,7,1,35996,1,0,0,21.125,21.125,66.91666666666667,8.9375,scattered clouds
2016-07-23,2016,7,1,41466,0,1,0,22.125,22.125,64.33333333333333,9.979166666666666,clear
2016-07-24,2016,7,1,38553,0,1,0,20.770833333333332,20.770833333333332,67.5,16.625,broken clouds
2016-07-25,2016,7,1,40577,1,0,0,20.4375,20.104166666666668,58.916666666666664,18.416666666666668,clear
2016-07-26,2016,7,1,42021,1,0,0,19.75,19.729166666666668,61.208333333333336,14.145833333333334,scattered clouds
2016-07-27,2016,7,1,33339,1,0,0,20.458333333333332,20.458333333333332,71.83333333333333,16.958333333333332,rain
2016-07-28,2016,7,1,31244,1,0,0,19.045454545454547,19.045454545454547,66,12.045454545454545,scattered clouds
2016-07-29,2016,7,1,35353,1,0,0,19.895833333333332,19.895833333333332,72.22916666666667,17.708333333333332,scattered clouds
2016-07-30,2016,7,1,45608,0,1,0,19.520833333333332,19.395833333333332,63.270833333333336,10.458333333333334,scattered clouds
2016-07-31,2016,7,1,44678,0,1,0,18.804347826086957,18.782608695652176,55.47826086956522,10.73913043478261,scattered clouds
2016-08-01,2016,8,1,29749,1,0,0,16.8125,16.8125,67.875,12.583333333333334,clear
2016-08-02,2016,8,1,28593,1,0,0,18.854166666666668,18.854166666666668,86.77083333333333,17.3125,rain
2016-08-03,2016,8,1,40268,1,0,0,20.666666666666668,20.666666666666668,67.64583333333333,24.708333333333332,scattered clouds
2016-08-04,2016,8,1,39082,1,0,0,19.229166666666668,19.166666666666668,62.958333333333336,23.833333333333332,scattered clouds
2016-08-05,2016,8,1,35991,1,0,0,19.67391304347826,19.5,62.369565217391305,16,scattered clouds
2016-08-06,2016,8,1,41885,0,1,0,20.5,20.5,58.729166666666664,14.354166666666666,clear
2016-08-07,2016,8,1,38076,0,1,0,21.645833333333332,21.645833333333332,64.6875,24.4375,scattered clouds
2016-08-08,2016,8,1,37769,1,0,0,18.354166666666668,18.354166666666668,54.333333333333336,21.416666666666668,clear
2016-08-09,2016,8,1,39514,1,0,0,16.75,16.75,52.208333333333336,16.354166666666668,clear
2016-08-10,2016,8,1,38430,1,0,0,16.229166666666668,16.229166666666668,59.104166666666664,14.4375,clear
2016-08-11,2016,8,1,37626,1,0,0,18.979166666666668,18.979166666666668,64.75,20.333333333333332,scattered clouds
2016-08-12,2016,8,1,40159,1,0,0,21.020833333333332,21,61.625,21.208333333333332,clear
2016-08-13,2016,8,1,43041,0,1,0,20.3125,20.3125,61.729166666666664,19.520833333333332,clear
2016-08-14,2016,8,1,43848,0,1,0,19.25,19.0625,53.9375,9.166666666666666,clear
2016-08-15,2016,8,1,40236,1,0,0,18.23913043478261,18.195652173913043,64.82608695652173,14.695652173913043,clear
2016-08-16,2016,8,1,38911,1,0,0,18.022727272727273,18.022727272727273,68.5909090909091,14.045454545454545,scattered clouds
2016-08-17,2016,8,1,42439,1,0,0,19.229166666666668,19.229166666666668,66.27083333333333,12.270833333333334,clear
2016-08-18,2016,8,1,38983,1,0,0,19.4375,19.333333333333332,69.08333333333333,13.25,clear
2016-08-19,2016,8,1,25593,1,0,0,17.854166666666668,17.854166666666668,83.66666666666667,12.541666666666666,scattered clouds
2016-08-20,2016,8,1,24371,0,1,0,17.9375,17.9375,70.08333333333333,26.229166666666668,scattered clouds
2016-08-21,2016,8,1,28219,0,1,0,18.645833333333332,18.625,68.4375,26.291666666666668,broken clouds
2016-08-22,2016,8,1,35693,1,0,0,20.75,20.75,68.66666666666667,20.3125,scattered clouds
2016-08-23,2016,8,1,42060,1,0,0,23.145833333333332,23.041666666666668,59.979166666666664,10.291666666666666,clear
2016-08-24,2016,8,1,40664,1,0,0,25.479166666666668,25.5625,60.104166666666664,6.8125,clear
2016-08-25,2016,8,1,37742,1,0,0,23.979166666666668,24.354166666666668,66.97916666666667,8.3125,clear
2016-08-26,2016,8,1,37697,1,0,0,23.1875,22.979166666666668,56.125,10.166666666666666,clear
2016-08-27,2016,8,1,32188,0,1,0,21.25,21.25,69.25,15.208333333333334,clear
2016-08-28,2016,8,1,25849,0,1,0,20.020833333333332,20.020833333333332,74.5625,18.229166666666668,broken clouds
2016-08-29,2016,8,1,34176,0,0,1,19.479166666666668,19.416666666666668,65.375,8.333333333333334,scattered clouds
2016-08-30,2016,8,1,39473,1,0,0,20.791666666666668,20.791666666666668,54.833333333333336,8.645833333333334,clear
2016-08-31,2016,8,1,38989,1,0,0,19.8125,19.8125,63.125,15.333333333333334,clear
2016-09-01,2016,9,2,39270,1,0,0,19.347826086956523,19.282608695652176,62.21739130434783,13.76086956521739,clear
2016-09-03,2016,9,2,15265,0,1,0,19.416666666666668,19.416666666666668,75.41666666666667,21.916666666666668,rain
2016-09-04,2016,9,2,27512,0,1,0,18.854166666666668,18.854166666666668,69.85416666666667,23.395833333333332,broken clouds
2016-09-05,2016,9,2,27873,1,0,0,19.020833333333332,19.020833333333332,82.52083333333333,9.4375,broken clouds
2016-09-06,2016,9,2,37629,1,0,0,22.1875,22.1875,79.29166666666667,10.333333333333334,broken clouds
2016-09-07,2016,9,2,39816,1,0,0,22.5625,22.583333333333332,66.91666666666667,9.5625,clear
2016-09-08,2016,9,2,40555,1,0,0,20.1875,20.041666666666668,62.270833333333336,19.291666666666668,clear
2016-09-09,2016,9,2,36151,1,0,0,19.541666666666668,19.541666666666668,72.625,17.541666666666668,broken clouds
2016-09-10,2016,9,2,17080,0,1,0,19.166666666666668,19.166666666666668,80.5,16.333333333333332,rain
2016-09-11,2016,9,2,39403,0,1,0,16.854166666666668,16.75,63.854166666666664,9.041666666666666,clear
2016-09-12,2016,9,2,39261,1,0,0,20.541666666666668,20.541666666666668,65.125,11.541666666666666,clear
2016-09-13,2016,9,2,43573,1,0,0,24.791666666666668,24.625,62.166666666666664,13.520833333333334,clear
2016-09-14,2016,9,2,44478,1,0,0,23.458333333333332,23.479166666666668,63.270833333333336,10.4375,clear
2016-09-15,2016,9,2,42135,1,0,0,22.604166666666668,22.729166666666668,66.83333333333333,9.979166666666666,clear
2016-09-16,2016,9,2,21967,1,0,0,17.333333333333332,17.333333333333332,79.1875,17.333333333333332,rain
2016-09-17,2016,9,2,27182,0,1,0,15.375,15.375,80.6875,19.875,cloudy
2016-09-18,2016,9,2,29463,0,1,0,17.104166666666668,17.104166666666668,78.1875,7.75,broken clouds
2016-09-19,2016,9,2,33109,1,0,0,18.104166666666668,18.104166666666668,70.10416666666667,7.333333333333333,scattered clouds
2016-09-20,2016,9,2,37292,1,0,0,16.833333333333332,16.833333333333332,78.41666666666667,6.416666666666667,broken clouds
2016-09-21,2016,9,2,40267,1,0,0,18.104166666666668,18.041666666666668,70.25,9.354166666666666,clear
2016-09-22,2016,9,2,38043,1,0,0,17.416666666666668,17.416666666666668,71.33333333333333,11.604166666666666,scattered clouds
2016-09-23,2016,9,2,38528,1,0,0,15.729166666666666,15.729166666666666,59.4375,10.375,clear
2016-09-24,2016,9,2,35786,0,1,0,18.791666666666668,18.625,62.020833333333336,15.75,clear
2016-09-25,2016,9,2,29663,0,1,0,17.6875,17.6875,62.25,19.875,clear
2016-09-26,2016,9,2,34774,1,0,0,15.375,15.375,69.10416666666667,10.479166666666666,scattered clouds
2016-09-27,2016,9,2,35751,1,0,0,17.104166666666668,17.104166666666668,75.875,15.625,broken clouds
2016-09-28,2016,9,2,38529,1,0,0,17.9375,17.9375,75.35416666666667,21.25,scattered clouds
2016-09-29,2016,9,2,34511,1,0,0,17.645833333333332,17.645833333333332,69.5625,24.791666666666668,scattered clouds
2016-09-30,2016,9,2,33753,1,0,0,15.3125,15.3125,66.58333333333333,16.791666666666668,clear
2016-10-01,2016,10,2,17593,0,1,0,13.020833333333334,13.020833333333334,81.6875,9,rain
2016-10-02,2016,10,2,27022,0,1,0,13.208333333333334,13.208333333333334,71.85416666666667,13.5625,scattered clouds
2016-10-03,2016,10,2,35582,1,0,0,13.208333333333334,13.104166666666666,69.0625,6.479166666666667,clear
2016-10-04,2016,10,2,36807,1,0,0,14.770833333333334,14.770833333333334,77.72916666666667,20.5625,scattered clouds
2016-10-05,2016,10,2,35993,1,0,0,14.270833333333334,14.270833333333334,62.6875,28.708333333333332,clear
2016-10-06,2016,10,2,35005,1,0,0,13.270833333333334,13.270833333333334,59.416666666666664,19.354166666666668,broken clouds
2016-10-07,2016,10,2,33050,1,0,0,13.958333333333334,13.958333333333334,73.70833333333333,11.041666666666666,broken clouds
2016-10-08,2016,10,2,26884,0,1,0,14,14,77.14583333333333,8.979166666666666,scattered clouds
2016-10-09,2016,10,2,25082,0,1,0,12.104166666666666,11.75,72.02083333333333,10.104166666666666,clear
2016-10-10,2016,10,2,32760,1,0,0,10.4375,9.958333333333334,75.625,9.166666666666666,clear
2016-10-11,2016,10,2,34914,1,0,0,10.875,10.5625,75.22916666666667,7.916666666666667,scattered clouds
2016-10-12,2016,10,2,32282,1,0,0,12.5625,12.541666666666666,76.83333333333333,13.666666666666666,scattered clouds
2016-10-13,2016,10,2,30587,1,0,0,11.25,10.541666666666666,77.45833333333333,17.354166666666668,rain
2016-10-14,2016,10,2,32324,1,0,0,12,11.979166666666666,74.64583333333333,11.270833333333334,scattered clouds
2016-10-15,2016,10,2,23488,0,1,0,13.208333333333334,13.208333333333334,78.25,8.75,scattered clouds
2016-10-16,2016,10,2,18527,0,1,0,13.916666666666666,13.645833333333334,82.875,14.4375,clear
2016-10-17,2016,10,2,28734,1,0,0,14.229166666666666,14.229166666666666,76.1875,14.333333333333334,clear
2016-10-18,2016,10,2,32771,1,0,0,12.125,12,68.75,24.104166666666668,clear
2016-10-19,2016,10,2,33673,1,0,0,11.958333333333334,11.708333333333334,69.95833333333333,18.625,scattered clouds
2016-10-20,2016,10,2,32344,1,0,0,11.875,11.625,77.97916666666667,13.979166666666666,broken clouds
2016-10-21,2016,10,2,30567,1,0,0,11.0625,10.125,81.79166666666667,12.5625,broken clouds
2016-10-22,2016,10,2,26020,0,1,0,10.5,10.166666666666666,79.60416666666667,8.3125,scattered clouds
2016-10-23,2016,10,2,23553,0,1,0,10.270833333333334,9.875,78.52083333333333,13.333333333333334,scattered clouds
2016-10-24,2016,10,2,30053,1,0,0,11.666666666666666,11.333333333333334,74.70833333333333,11.166666666666666,scattered clouds
2016-10-25,2016,10,2,32992,1,0,0,11.833333333333334,11.833333333333334,79.0625,5.1875,broken clouds
2016-10-26,2016,10,2,34010,1,0,0,13.479166666666666,13.479166666666666,81.79166666666667,11.8125,scattered clouds
2016-10-27,2016,10,2,33888,1,0,0,12.854166666666666,12.6875,79.64583333333333,17.020833333333332,scattered clouds
2016-10-28,2016,10,2,33420,1,0,0,14.5625,14.5625,74.77083333333333,13.5,broken clouds
2016-10-29,2016,10,2,27785,0,1,0,14.270833333333334,14.270833333333334,84.04166666666667,3.0833333333333335,cloudy
2016-10-30,2016,10,2,23535,0,1,0,11.144927536231885,11.101449275362318,94.17391304347827,5.094202898550725,cloudy
2016-10-31,2016,10,2,34461,1,0,0,12.708333333333334,12.666666666666666,89.29166666666667,6.4375,clear
2016-11-01,2016,11,2,32054,1,0,0,10.458333333333334,10.104166666666666,86.5625,8.583333333333334,broken clouds
2016-11-02,2016,11,2,32038,1,0,0,8,6.604166666666667,70.29166666666667,9.979166666666666,clear
2016-11-03,2016,11,2,30891,1,0,0,7.916666666666667,6.645833333333333,72.02083333333333,9.875,clear
2016-11-04,2016,11,2,21932,1,0,0,9.4375,8.375,79.875,9.229166666666666,clear
2016-11-05,2016,11,2,19420,0,1,0,7.041666666666667,4.145833333333333,74.8125,17.104166666666668,broken clouds
2016-11-06,2016,11,2,13406,0,1,0,5.645833333333333,2.0416666666666665,73.875,19,clear
2016-11-07,2016,11,2,17193,1,0,0,6.770833333333333,3.7708333333333335,76.5625,16.770833333333332,scattered clouds
2016-11-08,2016,11,2,26147,1,0,0,4.75,2.1041666666666665,73.95833333333333,11.104166666666666,clear
2016-11-09,2016,11,2,18700,1,0,0,7.645833333333333,4.666666666666667,85.29166666666667,18.875,rain
2016-11-10,2016,11,2,25830,1,0,0,8.083333333333334,5.541666666666667,78.70833333333333,18.041666666666668,scattered clouds
2016-11-11,2016,11,2,27814,1,0,0,7.333333333333333,5.666666666666667,74.27083333333333,9.479166666666666,clear
2016-11-12,2016,11,2,8990,0,1,0,9.304347826086957,7.826086956521739,85.91304347826087,10.76086956521739,rain
2016-11-13,2016,11,2,19044,0,1,0,8.645833333333334,7.5,83.52083333333333,8.333333333333334,clear
2016-11-14,2016,11,2,24618,1,0,0,10.770833333333334,10.208333333333334,85.25,14.125,broken clouds
2016-11-15,2016,11,2,28498,1,0,0,14.270833333333334,14.270833333333334,87.5625,16.833333333333332,broken clouds
2016-11-16,2016,11,2,27439,1,0,0,13.083333333333334,13.020833333333334,79.83333333333333,22.6875,scattered clouds
2016-11-17,2016,11,2,27462,1,0,0,10.083333333333334,7.875,70.58333333333333,22.583333333333332,broken clouds
2016-11-18,2016,11,2,26594,1,0,0,6.270833333333333,2.8958333333333335,71.83333333333333,19.083333333333332,clear
2016-11-19,2016,11,2,18069,0,1,0,5.708333333333333,2.4166666666666665,79.70833333333333,16.791666666666668,clear
2016-11-20,2016,11,2,10613,0,1,0,7.6875,4.666666666666667,85,20.458333333333332,broken clouds
2016-11-21,2016,11,2,19230,1,0,0,9.979166666666666,9,86.41666666666667,16.729166666666668,rain
2016-11-22,2016,11,2,27422,1,0,0,10.4375,9.395833333333334,75.35416666666667,19.916666666666668,rain
2016-11-23,2016,11,2,28768,1,0,0,9.041666666666666,7.9375,84.14583333333333,10.8125,scattered clouds
2016-11-24,2016,11,2,27941,1,0,0,10.083333333333334,8.541666666666666,77.27083333333333,22.104166666666668,broken clouds
2016-11-25,2016,11,2,27413,1,0,0,8.208333333333334,6.145833333333333,70.3125,16.020833333333332,clear
2016-11-26,2016,11,2,19581,0,1,0,6.333333333333333,4.979166666666667,85.5,7.833333333333333,clear
2016-11-27,2016,11,2,15446,0,1,0,7.541666666666667,5.791666666666667,77.75,10.729166666666666,cloudy
2016-11-28,2016,11,2,26765,1,0,0,6.791666666666667,4,64.64583333333333,16.479166666666668,clear
2016-11-29,2016,11,2,27607,1,0,0,3.0625,1.625,76.625,6.833333333333333,clear
2016-11-30,2016,11,2,26934,1,0,0,2.7916666666666665,0.041666666666666664,73.58333333333333,10.75,clear
2016-12-01,2016,12,3,26245,1,0,0,4.395833333333333,1.5208333333333333,72.95833333333333,12.458333333333334,clear
2016-12-02,2016,12,3,25991,1,0,0,6.875,5.729166666666667,85.08333333333333,6.583333333333333,cloudy
2016-12-03,2016,12,3,17898,0,1,0,6.5625,4.291666666666667,75.91666666666667,13.354166666666666,cloudy
2016-12-04,2016,12,3,15267,0,1,0,4.666666666666667,2,78.02083333333333,13.854166666666666,clear
2016-12-05,2016,12,3,26231,1,0,0,3.625,2.0625,90.5,7,clear
2016-12-06,2016,12,3,28095,1,0,0,7.25,6.5625,93.625,6.5,cloudy
2016-12-07,2016,12,3,29424,1,0,0,12.104166666666666,12.0625,83.5625,12.791666666666666,clear
2016-12-08,2016,12,3,28366,1,0,0,12.791666666666666,12.791666666666666,83.47916666666667,16.3125,broken clouds
2016-12-09,2016,12,3,29714,1,0,0,13.125,13.125,85.41666666666667,14.3125,clear
2016-12-10,2016,12,3,14832,0,1,0,12.3125,12.0625,89.1875,15.104166666666666,cloudy
2016-12-11,2016,12,3,17450,0,1,0,8,5.5625,86.58333333333333,15.270833333333334,clear
2016-12-12,2016,12,3,25275,1,0,0,8.291666666666666,7.083333333333333,91.45833333333333,10.5625,cloudy
2016-12-13,2016,12,3,26520,1,0,0,11.625,11.375,90.75,9.958333333333334,broken clouds
2016-12-14,2016,12,3,28861,1,0,0,10.291666666666666,9.479166666666666,85.16666666666667,9.854166666666666,clear
2016-12-15,2016,12,3,28195,1,0,0,9,7.520833333333333,89.54166666666667,11.75,cloudy
2016-12-16,2016,12,3,27621,1,0,0,9.541666666666666,8.5625,89.95833333333333,8.041666666666666,cloudy
2016-12-17,2016,12,3,17238,0,1,0,7.416666666666667,6.458333333333333,95.9375,6.208333333333333,cloudy
2016-12-18,2016,12,3,14970,0,1,0,8.145833333333334,7.208333333333333,90.72916666666667,6.520833333333333,cloudy
2016-12-19,2016,12,3,23535,1,0,0,7.1875,6.020833333333333,88.39583333333333,7.458333333333333,cloudy
2016-12-20,2016,12,3,24864,1,0,0,6.208333333333333,3.9583333333333335,80.02083333333333,11.208333333333334,cloudy
2016-12-21,2016,12,3,23136,1,0,0,10.3125,9.3125,83.33333333333333,17.166666666666668,broken clouds
2016-12-22,2016,12,3,21461,1,0,0,8.291666666666666,6.416666666666667,80.10416666666667,12.604166666666666,clear
2016-12-23,2016,12,3,14409,1,0,0,9.916666666666666,8.875,84.66666666666667,21.291666666666668,cloudy
2016-12-24,2016,12,3,7890,0,1,0,9.020833333333334,6.104166666666667,75.35416666666667,24.895833333333332,scattered clouds
2016-12-25,2016,12,3,36653,0,1,0,12.5,12.5,79.41666666666667,27.666666666666668,cloudy
2016-12-26,2016,12,3,11455,0,0,1,8.354166666666666,5.541666666666667,70.54166666666667,22.020833333333332,clear
2016-12-27,2016,12,3,10842,0,0,1,4.1875,2.4583333333333335,81.91666666666667,7.5,clear
2016-12-28,2016,12,3,12428,1,0,0,2.1666666666666665,0.020833333333333332,97.22916666666667,7.395833333333333,clear
2016-12-29,2016,12,3,14052,1,0,0,3.7708333333333335,2.4375,89.97916666666667,6.0625,clear
2016-12-30,2016,12,3,11566,1,0,0,3.2708333333333335,1.0625,98.6875,9,cloudy
2016-12-31,2016,12,3,11424,0,1,0,7.4375,5.041666666666667,90.95833333333333,13.3125,cloudy
