city,date,temp,o3,dewpoint,pm10,season,yday,month,year
chic,1998-10-29,52,3.608258636,51.9,35.627437792,Autumn,302,Oct,1998
chic,1998-10-30,61,0.775211422999998,58.4,44.691061339,Autumn,303,Oct,1998
chic,1998-10-31,57,3.34584526,52.7,10.680072328,Autumn,304,Oct,1998
chic,1998-11-01,54,19.111015886,50,11.260560868,Autumn,305,Nov,1998
chic,1998-11-02,49,21.7531343991,39.8,6.608643758,Autumn,306,Nov,1998
chic,1998-11-03,41,28.1382719048,33.4,5.474028368,Autumn,307,Nov,1998
chic,1998-11-04,37,21.752444904,32.8,10.326638883,Autumn,308,Nov,1998
chic,1998-11-05,39,5.916253593,27.4,21.333359715,Autumn,309,Nov,1998
chic,1998-11-06,38,8.330678601,25.8,20.333359715,Autumn,310,Nov,1998
chic,1998-11-07,35,6.602146738,26.1,39.7730436573,Autumn,311,Nov,1998
chic,1998-11-08,37,6.738993926,31.8,32.3635794993,Autumn,312,Nov,1998
chic,1998-11-09,43,8.348756173,37.3,52.292150928,Autumn,313,Nov,1998
chic,1998-11-10,52,14.621510185,41.2,39.0432202852,Autumn,314,Nov,1998
chic,1998-11-11,41,16.468784326,28.5,28.315758676,Autumn,315,Nov,1998
chic,1998-11-12,40,4.69359805,31.1,31.373450984,Autumn,316,Nov,1998
chic,1998-11-13,43,11.497402619,34.6,33.7700492169,Autumn,317,Nov,1998
chic,1998-11-14,50,9.721484893,40.2,28.626198237,Autumn,318,Nov,1998
chic,1998-11-15,43,16.874932826,32.2,12.590483949,Autumn,319,Nov,1998
chic,1998-11-16,48,6.470759103,39.1,30.409362764,Autumn,320,Nov,1998
chic,1998-11-17,42,7.097389859,34.6,24.504480971,Autumn,321,Nov,1998
chic,1998-11-18,48,6.955126107,38.7,46.677557894,Autumn,322,Nov,1998
chic,1998-11-19,45,8.319255062,31.1,26.164029021,Autumn,323,Nov,1998
chic,1998-11-20,31,7.9434553470000004,24.4,12.556678775,Autumn,324,Nov,1998
chic,1998-11-21,34,8.486784975,24.4,31.600634818,Autumn,325,Nov,1998
chic,1998-11-22,49,14.176679365,34.9,58.508263863,Autumn,326,Nov,1998
chic,1998-11-23,50,13.111263363,35.4,38.3956152602,Autumn,327,Nov,1998
chic,1998-11-24,46,5.457522707,30.1,32.3379229525,Autumn,328,Nov,1998
chic,1998-11-25,50,4.065176921,35.8,34.3771348787,Autumn,329,Nov,1998
chic,1998-11-26,50,9.814313443,32.3,19.40385702,Autumn,330,Nov,1998
chic,1998-11-27,48,5.617518789,35.7,62.502758117,Autumn,331,Nov,1998
chic,1998-11-28,54,10.606280318,48.6,43.412256504,Autumn,332,Nov,1998
chic,1998-11-29,63,13.241993038,58.4,57.635371267,Autumn,333,Nov,1998
chic,1998-11-30,52,12.610608526,50.7,34.6243822559,Autumn,334,Nov,1998
chic,1998-12-01,45,6.669878551,37.7,24.776942838,Autumn,335,Dec,1998
chic,1998-12-02,55,8.226131666,45.8,36.6710855526,Autumn,336,Dec,1998
chic,1998-12-03,61,8.491750429,54.9,43.687569069,Autumn,337,Dec,1998
chic,1998-12-04,61,3.66162155,59.3,54.612375268,Autumn,338,Dec,1998
chic,1998-12-05,59,8.073820443,56.6,33.4714208107,Autumn,339,Dec,1998
chic,1998-12-06,50,8.092803353,49.2,11.375266964,Autumn,340,Dec,1998
chic,1998-12-07,39,18.651491229,31.6,10.742765664,Autumn,341,Dec,1998
chic,1998-12-08,38,6.105578668,29,23.323069162,Autumn,342,Dec,1998
chic,1998-12-09,39,6.531887007,29.5,29.251640591,Autumn,343,Dec,1998
chic,1998-12-10,35,5.012532007,29,18.99180403,Autumn,344,Dec,1998
chic,1998-12-11,39,6.115629388,26.1,26.059364758,Autumn,345,Dec,1998
chic,1998-12-12,38,7.123482719,26.1,29.007166956,Autumn,346,Dec,1998
chic,1998-12-13,38,13.010603402,31.2,25.81906562,Autumn,347,Dec,1998
chic,1998-12-14,36,7.848083757,32.1,54.042881242,Autumn,348,Dec,1998
chic,1998-12-15,44,6.421882764,31.2,31.089584539,Autumn,349,Dec,1998
chic,1998-12-16,37,5.780097358,27.2,14.076282054,Autumn,350,Dec,1998
chic,1998-12-17,32,8.823021024,22.3,16.003311163,Autumn,351,Dec,1998
chic,1998-12-18,43,7.963781569,30.1,52.063750723,Autumn,352,Dec,1998
chic,1998-12-19,35,9.246538265,26.3,22.67121099,Autumn,353,Dec,1998
chic,1998-12-20,31,6.013476119,27.6,14.091223253,Autumn,354,Dec,1998
chic,1998-12-21,23,6.906369398,18.8,19.953860613,Autumn,355,Dec,1998
chic,1998-12-22,10,15.100622499,-1.9,24.847887565,Autumn,356,Dec,1998
chic,1998-12-23,17,9.267595214,5.7,28.910145556,Autumn,357,Dec,1998
chic,1998-12-24,19,10.642033045,4.8,24.036519183,Autumn,358,Dec,1998
chic,1998-12-25,25,13.890525305,11.1,19.38421017,Autumn,359,Dec,1998
chic,1998-12-26,26,11.756660224,12.3,36.1024532487,Autumn,360,Dec,1998
chic,1998-12-27,36,9.763213303,24,34.1052005014,Autumn,361,Dec,1998
chic,1998-12-28,29,5.780310269,23.3,33.060485348,Autumn,362,Dec,1998
chic,1998-12-29,22,12.532337174,18.4,25.00914305,Autumn,363,Dec,1998
chic,1998-12-30,7,9.385773285,-1.6,27.970681512,Autumn,364,Dec,1998
chic,1998-12-31,13,9.786139557,5.1,25.800985559,Autumn,365,Dec,1998
chic,1999-01-01,14,19.544169088,7.7,17.033868321,Winter,1,Jan,1999
chic,1999-01-02,22,28.621789028,21,NA,Winter,2,Jan,1999
chic,1999-01-03,16,21.307993466,8.4,17.982307062,Winter,3,Jan,1999
chic,1999-01-04,-2,11.433645493,-6.9,13.949396229,Winter,4,Jan,1999
chic,1999-01-05,1,8.987229863,-6.1,30.990605017,Winter,5,Jan,1999
chic,1999-01-06,12,9.092744575,9.8,25.115425982,Winter,6,Jan,1999
chic,1999-01-07,1,6.958779839,-6.7,36.8697258957,Winter,7,Jan,1999
chic,1999-01-08,16,17.605908146,10.9,22.891703918,Winter,8,Jan,1999
chic,1999-01-09,4,12.81903336,-1.1,17.972705799,Winter,9,Jan,1999
chic,1999-01-10,6,19.14758235,-0.4,18.968570792,Winter,10,Jan,1999
chic,1999-01-11,5,10.171946481,0,30.908131236,Winter,11,Jan,1999
chic,1999-01-12,20,10.068253692,14.1,33.4411452094,Winter,12,Jan,1999
chic,1999-01-13,20,30.6894799375,15.4,1.880658712,Winter,13,Jan,1999
chic,1999-01-14,18,18.218663201,12.6,21.803735632,Winter,14,Jan,1999
chic,1999-01-15,23,6.83010581,20.2,38.5784609067,Winter,15,Jan,1999
chic,1999-01-16,30,9.600006101,29.8,26.605989632,Winter,16,Jan,1999
chic,1999-01-17,28,8.005669007,31.3,32.6966489726,Winter,17,Jan,1999
chic,1999-01-18,29,20.054805035,25.8,14.374070239,Winter,18,Jan,1999
chic,1999-01-19,27,9.724252881,20,28.704890731,Winter,19,Jan,1999
chic,1999-01-20,30,7.200447204,28.8,55.757088533,Winter,20,Jan,1999
chic,1999-01-21,37,7.526303704,32.6,54.759835786,Winter,21,Jan,1999
chic,1999-01-22,42,5.890249243,41.5,16.798260077,Winter,22,Jan,1999
chic,1999-01-23,39,8.242540134,35.3,5.817490847,Winter,23,Jan,1999
chic,1999-01-24,33,17.144942436,30,18.821037757,Winter,24,Jan,1999
chic,1999-01-25,28,10.5674216,24.6,12.748809527,Winter,25,Jan,1999
chic,1999-01-26,29,8.855005304,23.4,32.7790293044,Winter,26,Jan,1999
chic,1999-01-27,42,11.264575808,34,48.608457503,Winter,27,Jan,1999
chic,1999-01-28,33,10.580766861,27.4,22.660622711,Winter,28,Jan,1999
chic,1999-01-29,33,12.498970247,25.6,27.564468865,Winter,29,Jan,1999
chic,1999-01-30,34,17.881593204,28,40.6052690731,Winter,30,Jan,1999
chic,1999-01-31,36,23.1280610422,27.5,20.567216117,Winter,31,Jan,1999
chic,1999-02-01,40,7.147065373,38.4,22.602930403,Winter,32,Feb,1999
chic,1999-02-02,38,7.980014085,32.4,5.457777675,Winter,33,Feb,1999
chic,1999-02-03,41,15.102960272,27.4,41.479578755,Winter,34,Feb,1999
chic,1999-02-04,31,17.075705063,21.1,16.496062267,Winter,35,Feb,1999
chic,1999-02-05,31,7.190115273,24.2,27.102223998,Winter,36,Feb,1999
chic,1999-02-06,40,12.09818874,30.4,18.449358977,Winter,37,Feb,1999
chic,1999-02-07,33,15.664726602,29.8,24.523534799,Winter,38,Feb,1999
chic,1999-02-08,37,7.851604321,36.2,31.5072282241,Winter,39,Feb,1999
chic,1999-02-09,44,12.035135521,29.8,8.529029307,Winter,40,Feb,1999
chic,1999-02-10,44,12.572070163,27.2,49.518040293,Winter,41,Feb,1999
chic,1999-02-11,49,14.815870915,47.8,27.313525955,Winter,42,Feb,1999
chic,1999-02-12,23,23.9450527939,13.1,12.537271067,Winter,43,Feb,1999
chic,1999-02-13,23,17.654648215,10.8,21.696611722,Winter,44,Feb,1999
chic,1999-02-14,34,15.675635712,21.9,35.7132721802,Winter,45,Feb,1999
chic,1999-02-15,45,15.751604729,30.6,56.614285714,Winter,46,Feb,1999
chic,1999-02-16,39,10.132524629,32.1,29.663736264,Winter,47,Feb,1999
chic,1999-02-17,27,14.553135378,20.4,20.35634419,Winter,48,Feb,1999
chic,1999-02-18,29,13.579779186,21.8,29.658241758,Winter,49,Feb,1999
chic,1999-02-19,28,26.4673871682,20.9,8.77912088,Winter,50,Feb,1999
chic,1999-02-20,25,25.2582269093,17,6.761942762,Winter,51,Feb,1999
chic,1999-02-21,28,35.746908332,15.7,NA,Winter,52,Feb,1999
chic,1999-02-22,26,28.739540811,9.4,19.810579256,Winter,53,Feb,1999
chic,1999-02-23,29,15.680029017,14.9,36.9933429261,Winter,54,Feb,1999
chic,1999-02-24,27,6.450027134,22.9,53.87926057,Winter,55,Feb,1999
chic,1999-02-25,33,9.969505331,26.5,28.882007823,Winter,56,Feb,1999
chic,1999-02-26,36,8.255861291,27.9,43.823234918,Winter,57,Feb,1999
chic,1999-02-27,43,6.452663152,39.2,32.9673076923,Winter,58,Feb,1999
chic,1999-02-28,37,15.709050434,32.1,2.00302198,Winter,59,Feb,1999
chic,1999-03-01,38,24.6358029045,25.3,22.469738329,Winter,60,Mar,1999
chic,1999-03-02,37,5.739615668,33.1,29.989285714,Winter,61,Mar,1999
chic,1999-03-03,31,21.297031498,18.7,4.9206044,Winter,62,Mar,1999
chic,1999-03-04,30,17.511414308,18.4,17.44272034,Winter,63,Mar,1999
chic,1999-03-05,35,16.594908926,28.7,29.943131868,Winter,64,Mar,1999
chic,1999-03-06,25,35.95396195,19.7,1.84697802,Winter,65,Mar,1999
chic,1999-03-07,21,38.568518011,14.4,18.60374476,Winter,66,Mar,1999
chic,1999-03-08,24,29.4646598924,16.2,42.926648352,Winter,67,Mar,1999
chic,1999-03-09,29,26.7067744793,26.4,11.91565934,Winter,68,Mar,1999
chic,1999-03-10,29,36.944825064,20.3,2.010254856,Winter,69,Mar,1999
chic,1999-03-11,28,24.0576700276,20.4,13.225366303,Winter,70,Mar,1999
chic,1999-03-12,27,32.0689001354,19.6,12.233608063,Winter,71,Mar,1999
chic,1999-03-13,28,33.904824764,18.1,23.475741504,Winter,72,Mar,1999
chic,1999-03-14,32,39.149094926,18.9,3.335256413,Winter,73,Mar,1999
chic,1999-03-15,31,15.540665612,19.2,36.486355311,Winter,74,Mar,1999
chic,1999-03-16,43,12.755433863,29.8,44.493864469,Winter,75,Mar,1999
chic,1999-03-17,50,27.0209059787,40.7,29.452472527,Winter,76,Mar,1999
chic,1999-03-18,38,26.5022706325,27.1,13.44148352,Winter,77,Mar,1999
chic,1999-03-19,36,21.9853058145,23.7,21.88113254,Winter,78,Mar,1999
chic,1999-03-20,39,18.050849753,27.2,31.425,Winter,79,Mar,1999
chic,1999-03-21,38,31.749133939,23.2,5.46620879,Winter,80,Mar,1999
chic,1999-03-22,36,22.3812210644,21.3,23.527949029,Winter,81,Mar,1999
chic,1999-03-23,38,13.426446092,21,40.4123207298,Winter,82,Mar,1999
chic,1999-03-24,35,32.91692417,21.9,19.371111936,Winter,83,Mar,1999
chic,1999-03-25,32,30.2200673766,23.3,22.736595954,Winter,84,Mar,1999
chic,1999-03-26,35,29.9175708496,25.9,17.412320726,Winter,85,Mar,1999
chic,1999-03-27,41,21.318218681,26.3,35.508474576,Winter,86,Mar,1999
chic,1999-03-28,43,18.002093666,33.7,54.245263357,Winter,87,Mar,1999
chic,1999-03-29,48,15.827856344,24.5,24.116129633,Winter,88,Mar,1999
chic,1999-03-30,55,22.3349381236,28.5,97.171074688,Winter,89,Mar,1999
chic,1999-03-31,60,28.3557589528,41.3,64.192005082,Winter,90,Mar,1999
chic,1999-04-01,58,13.044343563,51.7,45.316679084,Spring,91,Apr,1999
chic,1999-04-02,64,12.426352856,54.6,45.278217545,Spring,92,Apr,1999
chic,1999-04-03,63,12.984397593,57.8,40.4065934066,Spring,93,Apr,1999
chic,1999-04-04,56,20.542013141,47.3,14.125907987,Spring,94,Apr,1999
chic,1999-04-05,50,18.394855044,43.2,16.103929967,Spring,95,Apr,1999
chic,1999-04-06,53,21.260399854,42.4,18.555008387,Spring,96,Apr,1999
chic,1999-04-07,55,27.1750962421,42.7,58.07645744,Spring,97,Apr,1999
chic,1999-04-08,55,28.8337683683,43.7,35.0325013965,Spring,98,Apr,1999
chic,1999-04-09,45,28.6400803216,40,6.223190607,Spring,99,Apr,1999
chic,1999-04-10,47,30.9395509849,35,12.423356302,Spring,100,Apr,1999
chic,1999-04-11,46,20.434863552,39.7,9.511268392,Spring,101,Apr,1999
chic,1999-04-12,45,22.3142249865,32.1,26.318233646,Spring,102,Apr,1999
chic,1999-04-13,50,18.429094302,33.3,36.4151145469,Spring,103,Apr,1999
chic,1999-04-14,49,25.7006926895,26,62.395883778,Spring,104,Apr,1999
chic,1999-04-15,49,33.30460743,39.4,27.44789693,Spring,105,Apr,1999
chic,1999-04-16,44,23.6575279742,37.3,6.553931525,Spring,106,Apr,1999
chic,1999-04-17,44,15.367675768,34,7.540195255,Spring,107,Apr,1999
chic,1999-04-18,42,10.940312668,37.1,29.119225478,Spring,108,Apr,1999
chic,1999-04-19,42,10.255071567,36.5,45.65283262,Spring,109,Apr,1999
chic,1999-04-20,45,20.158088759,39.4,43.592393059,Spring,110,Apr,1999
chic,1999-04-21,54,22.5114921364,48,32.5956059475,Spring,111,Apr,1999
chic,1999-04-22,48,9.717691324,47.2,31.471978022,Spring,112,Apr,1999
chic,1999-04-23,43,27.1868018888,35.6,NA,Spring,113,Apr,1999
chic,1999-04-24,44,30.8358482699,24.6,16.88223687,Spring,114,Apr,1999
chic,1999-04-25,48,30.5830469109,30.5,19.71098901,Spring,115,Apr,1999
chic,1999-04-26,51,36.410278685,33.4,33.6450549451,Spring,116,Apr,1999
chic,1999-04-27,50,26.4757069598,41.5,29.452341346,Spring,117,Apr,1999
chic,1999-04-28,51,28.5730300062,38.4,12.712271067,Spring,118,Apr,1999
chic,1999-04-29,52,32.835885236,32.7,15.517216117,Spring,119,Apr,1999
chic,1999-04-30,51,29.1540257563,29,27.20476608,Spring,120,Apr,1999
chic,1999-05-01,56,29.7117908135,30.5,28.226007326,Spring,121,May,1999
chic,1999-05-02,58,42.535389047,37.3,31.132600733,Spring,122,May,1999
chic,1999-05-03,64,38.044150569,42.8,51.161586577,Spring,123,May,1999
chic,1999-05-04,67,39.146960782,52.2,75.06510989,Spring,124,May,1999
chic,1999-05-05,70,32.834902122,57.2,74.001923077,Spring,125,May,1999
chic,1999-05-06,58,17.469178654,52.8,24.573224099,Spring,126,May,1999
chic,1999-05-07,56,19.581111006,46.9,31.606318681,Spring,127,May,1999
chic,1999-05-08,53,10.886829039,48.2,8.57335165,Spring,128,May,1999
chic,1999-05-09,51,16.28984636,42.7,7.446090206,Spring,129,May,1999
chic,1999-05-10,58,31.6714580849,46.5,32.450549451,Spring,130,May,1999
chic,1999-05-11,67,31.8354386837,52.1,63.434065934,Spring,131,May,1999
chic,1999-05-12,62,26.3923190289,52.7,43.986601403,Spring,132,May,1999
chic,1999-05-13,51,26.1674844445,41,16.42582418,Spring,133,May,1999
chic,1999-05-14,53,24.6382287809,41.3,15.31868132,Spring,134,May,1999
chic,1999-05-15,60,20.214147037,54.8,49.205542621,Spring,135,May,1999
chic,1999-05-16,69,35.567902491,63.1,44.147252747,Spring,136,May,1999
chic,1999-05-17,69,26.7265677362,62.6,31.133516484,Spring,137,May,1999
chic,1999-05-18,61,20.023190601,52.3,17.57582728,Spring,138,May,1999
chic,1999-05-19,61,19.216684511,44.8,25.158241758,Spring,139,May,1999
chic,1999-05-20,64,34.411461665,49.1,51.042857143,Spring,140,May,1999
chic,1999-05-21,66,44.701012285,56.8,64.951864096,Spring,141,May,1999
chic,1999-05-22,59,32.945459989,52.8,8.953388283,Spring,142,May,1999
chic,1999-05-23,60,16.032662947,50.7,18.906684983,Spring,143,May,1999
chic,1999-05-24,51,15.479421029,40.7,16.085063563,Spring,144,May,1999
chic,1999-05-25,56,24.1876411526,38.7,33.9231684978,Spring,145,May,1999
chic,1999-05-26,60,21.524409835,40.4,19.967124543,Spring,146,May,1999
chic,1999-05-27,64,23.5068921186,41.3,57.027564102,Spring,147,May,1999
chic,1999-05-28,75,27.4863670314,53.8,43.016575091,Spring,148,May,1999
chic,1999-05-29,76,45.505164563,54.4,46.153937729,Spring,149,May,1999
chic,1999-05-30,70,49.136313366,56,52.649530871,Spring,150,May,1999
chic,1999-05-31,73,27.1240672963,63.4,35.3682234429,Spring,151,May,1999
chic,1999-06-01,65,15.866367892,59.7,32.401190476,Spring,152,Jun,1999
chic,1999-06-02,64,12.71101574,57.7,11.445146523,Spring,153,Jun,1999
chic,1999-06-03,58,20.497530148,47.7,14.274816853,Spring,154,Jun,1999
chic,1999-06-04,64,30.9636746815,56.6,31.228113553,Spring,155,Jun,1999
chic,1999-06-05,75,27.1608236228,68,30.478846348,Spring,156,Jun,1999
chic,1999-06-06,80,29.7213993356,69.9,49.321520146,Spring,157,Jun,1999
chic,1999-06-07,81,33.472004934,63.8,31.316025641,Spring,158,Jun,1999
chic,1999-06-08,80,36.226647279,63.2,36.2308608055,Spring,159,Jun,1999
chic,1999-06-09,79,25.0276600666,63.2,48.151190476,Spring,160,Jun,1999
chic,1999-06-10,79,26.2182168456,66.7,57.071520146,Spring,161,Jun,1999
chic,1999-06-11,78,30.2612638905,67.5,46.467478813,Spring,162,Jun,1999
chic,1999-06-12,75,37.818131424,68.2,39.0880036627,Spring,163,Jun,1999
chic,1999-06-13,65,25.6031815212,63.5,17.120970693,Spring,164,Jun,1999
chic,1999-06-14,66,23.2518198956,55,10.060531133,Spring,165,Jun,1999
chic,1999-06-15,58,24.0131829249,37.9,5.181410253,Spring,166,Jun,1999
chic,1999-06-16,61,26.5733348815,44.7,17.211630033,Spring,167,Jun,1999
chic,1999-06-17,57,23.7430125836,42.9,16.520409603,Spring,168,Jun,1999
chic,1999-06-18,59,25.4133885208,47.6,32.228113553,Spring,169,Jun,1999
chic,1999-06-19,68,36.607331275,49.9,25.30503663,Spring,170,Jun,1999
chic,1999-06-20,67,52.1321487,54.4,34.2610805857,Spring,171,Jun,1999
chic,1999-06-21,72,50.347006351,59.8,62.252838828,Spring,172,Jun,1999
chic,1999-06-22,74,31.7164536262,66.2,79.244597069,Spring,173,Jun,1999
chic,1999-06-23,76,42.226831247,67.3,61.181424613,Spring,174,Jun,1999
chic,1999-06-24,76,25.0250745811,65.9,26.219871795,Spring,175,Jun,1999
chic,1999-06-25,75,28.6771953367,58.2,43.203388278,Spring,176,Jun,1999
chic,1999-06-26,76,33.650216614,66.2,40.1319597066,Spring,177,Jun,1999
chic,1999-06-27,78,38.260991083,70.6,41.2016079961,Spring,178,Jun,1999
chic,1999-06-28,77,28.1353246375,69.2,51.231827776,Spring,179,Jun,1999
chic,1999-06-29,66,21.562933261,51.1,22.620581113,Spring,180,Jun,1999
chic,1999-06-30,68,26.0913916083,54.7,30.284025578,Spring,181,Jun,1999
chic,1999-07-01,74,23.8494994897,64.3,28.338970633,Summer,182,Jul,1999
chic,1999-07-02,77,26.2008400099,67.3,30.327981622,Summer,183,Jul,1999
chic,1999-07-03,84,27.035653999,76.2,63.335622711,Summer,184,Jul,1999
chic,1999-07-04,86,27.494482363,74.1,41.3005707766,Summer,185,Jul,1999
chic,1999-07-05,87,31.3083813495,74.4,33.7703591609,Summer,186,Jul,1999
chic,1999-07-06,79,25.19658891,62.7,25.336187215,Summer,187,Jul,1999
chic,1999-07-07,75,26.7289765723,53.7,23.355365297,Summer,188,Jul,1999
chic,1999-07-08,76,35.527330629,60.4,71.360966644,Summer,189,Jul,1999
chic,1999-07-09,76,32.110382537,65,30.344748859,Summer,190,Jul,1999
chic,1999-07-10,64,21.480885032,51.5,7.333789957,Summer,191,Jul,1999
chic,1999-07-11,67,19.311813672,50.3,24.789743617,Summer,192,Jul,1999
chic,1999-07-12,68,22.9294964045,50.8,44.328310503,Summer,193,Jul,1999
chic,1999-07-13,70,30.7367481286,55.7,72.383105023,Summer,194,Jul,1999
chic,1999-07-14,74,42.504007333,59.2,95.405498801,Summer,195,Jul,1999
chic,1999-07-15,78,49.011873041,62.8,84.349429223,Summer,196,Jul,1999
chic,1999-07-16,82,43.071059348,68.3,109.322031963,Summer,197,Jul,1999
chic,1999-07-17,75,23.911904945,70.6,32.9281940161,Summer,198,Jul,1999
chic,1999-07-18,77,29.7758458003,66.6,28.360388128,Summer,199,Jul,1999
chic,1999-07-19,79,24.4487918896,70.1,35.3877853878,Summer,200,Jul,1999
chic,1999-07-20,76,27.1061956137,70.4,28.485786704,Summer,201,Jul,1999
chic,1999-07-21,83,26.8155855566,72.1,36.486073059,Summer,202,Jul,1999
chic,1999-07-22,82,25.5424613598,73.4,31.601141552,Summer,203,Jul,1999
chic,1999-07-23,83,22.9691180447,72.8,35.4519954928,Summer,204,Jul,1999
chic,1999-07-24,82,31.5869733576,73.2,17.584703193,Summer,205,Jul,1999
chic,1999-07-25,85,35.945051389,70.6,19.546347033,Summer,206,Jul,1999
chic,1999-07-26,80,20.986169939,69.5,49.594634703,Summer,207,Jul,1999
chic,1999-07-27,79,23.7290853639,68.3,26.572716895,Summer,208,Jul,1999
chic,1999-07-28,82,30.4328730636,71.8,34.5864155248,Summer,209,Jul,1999
chic,1999-07-29,83,27.5712765099,76.6,45.561687545,Summer,210,Jul,1999
chic,1999-07-30,90,30.9398706541,77.1,63.567237443,Summer,211,Jul,1999
chic,1999-07-31,83,34.497256386,71.4,29.567237443,Summer,212,Jul,1999
chic,1999-08-01,74,23.9128033544,60.1,8.564497713,Summer,213,Aug,1999
chic,1999-08-02,71,16.00891934,56.3,11.548059363,Summer,214,Aug,1999
chic,1999-08-03,71,21.189703455,59,28.537100456,Summer,215,Aug,1999
chic,1999-08-04,76,21.251848359,58.3,32.9113408577,Summer,216,Aug,1999
chic,1999-08-05,73,18.774585692,55.6,19.504223743,Summer,217,Aug,1999
chic,1999-08-06,76,26.1462745138,62,46.509703196,Summer,218,Aug,1999
chic,1999-08-07,72,19.675689794,67.7,39.5590182645,Summer,219,Aug,1999
chic,1999-08-08,66,23.711236628200002,57,4.517922373,Summer,220,Aug,1999
chic,1999-08-09,66,20.241304864,56.2,29.539840182,Summer,221,Aug,1999
chic,1999-08-10,78,29.4472144562,63.8,32.280736301,Summer,222,Aug,1999
chic,1999-08-11,75,16.091712209,61.1,38.4247716892,Summer,223,Aug,1999
chic,1999-08-12,70,13.11329518,65.9,30.424771689,Summer,224,Aug,1999
chic,1999-08-13,72,20.441447974,65.6,30.556278538,Summer,225,Aug,1999
chic,1999-08-14,64,21.079340536,52.7,4.531621003,Summer,226,Aug,1999
chic,1999-08-15,66,17.899592569,54.4,13.487785383,Summer,227,Aug,1999
chic,1999-08-16,73,26.9201903459,57.9,36.8486385747,Summer,228,Aug,1999
chic,1999-08-17,75,26.3487066272,60.6,33.6165525111,Summer,229,Aug,1999
chic,1999-08-18,67,5.039963028,62.7,36.6412100453,Summer,230,Aug,1999
chic,1999-08-19,68,22.005726706,62.3,14.572716893,Summer,231,Aug,1999
chic,1999-08-20,67,21.739878331,57.2,16.608333333,Summer,232,Aug,1999
chic,1999-08-21,65,17.007805356,57.4,27.608333333,Summer,233,Aug,1999
chic,1999-08-22,67,21.07465527,57.1,32.124348605,Summer,234,Aug,1999
chic,1999-08-23,72,19.644823596,64.2,39.4329908672,Summer,235,Aug,1999
chic,1999-08-24,71,27.2438223962,67.1,32.331621004,Summer,236,Aug,1999
chic,1999-08-25,70,31.1807923641,66.1,21.183675803,Summer,237,Aug,1999
chic,1999-08-26,72,24.2768427681,64.6,31.238470319,Summer,238,Aug,1999
chic,1999-08-27,74,22.6418969241,66.1,60.150799086,Summer,239,Aug,1999
chic,1999-08-28,80,29.8290518373,69.7,58.607776101,Summer,240,Aug,1999
chic,1999-08-29,69,28.7622017537,56,12.257648403,Summer,241,Aug,1999
chic,1999-08-30,62,23.4572280995,51.8,16.191894973,Summer,242,Aug,1999
chic,1999-08-31,65,23.0039566654,54.4,31.096004566,Summer,243,Aug,1999
chic,1999-09-01,70,34.706435127,57.3,78.137100456,Summer,244,Sep,1999
chic,1999-09-02,74,38.777417203,62.1,98.131621004,Summer,245,Sep,1999
chic,1999-09-03,76,47.018089275,61.5,76.93613871,Summer,246,Sep,1999
chic,1999-09-04,79,54.465787159,61.6,63.096004566,Summer,247,Sep,1999
chic,1999-09-05,77,53.220709082,63.5,56.046689497,Summer,248,Sep,1999
chic,1999-09-06,66,24.2889889227,54.9,10.909703193,Summer,249,Sep,1999
chic,1999-09-07,65,14.292055617,55.2,24.890525114,Summer,250,Sep,1999
chic,1999-09-08,71,17.324437519,54.2,35.6768264837,Summer,251,Sep,1999
chic,1999-09-09,62,11.815124218,46.6,39.4463625103,Summer,252,Sep,1999
chic,1999-09-10,62,13.129623495,45.2,48.652168949,Summer,253,Sep,1999
chic,1999-09-11,64,19.560849607,48.7,40.6795662097,Summer,254,Sep,1999
chic,1999-09-12,68,23.8106328332,58.9,27.67956621,Summer,255,Sep,1999
chic,1999-09-13,59,6.246615648,49.9,11.564497713,Summer,256,Sep,1999
chic,1999-09-14,59,8.615104538,44.4,17.545319633,Summer,257,Sep,1999
chic,1999-09-15,55,9.027476618,46.2,26.107710666,Summer,258,Sep,1999
chic,1999-09-16,59,12.51966101,47.8,19.646689493,Summer,259,Sep,1999
chic,1999-09-17,59,13.717824714,48.1,21.660388123,Summer,260,Sep,1999
chic,1999-09-18,62,18.675466403,49,50.654908675,Summer,261,Sep,1999
chic,1999-09-19,64,29.3627333921,53.5,49.682305936,Summer,262,Sep,1999
chic,1999-09-20,58,11.985128928,45.9,9.657648403,Summer,263,Sep,1999
chic,1999-09-21,51,14.565361032,44.6,13.701788503,Summer,264,Sep,1999
chic,1999-09-22,57,12.017447158,39.8,23.564497717,Summer,265,Sep,1999
chic,1999-09-23,66,22.427363897,46.3,48.430251141,Summer,266,Sep,1999
chic,1999-09-24,57,19.720001616,47.1,5.367237443,Summer,267,Sep,1999
chic,1999-09-25,62,25.4820715866,48.4,36.3727168946,Summer,268,Sep,1999
chic,1999-09-26,72,43.633675838,49.3,91.391894977,Summer,269,Sep,1999
chic,1999-09-27,66,35.491874859,58.7,25.872588759,Summer,270,Sep,1999
chic,1999-09-28,58,16.362878442,56.7,8.556278543,Summer,271,Sep,1999
chic,1999-09-29,56,11.233234788,43.7,3.769977173,Summer,272,Sep,1999
chic,1999-09-30,56,13.014931432,38.9,29.000114155,Summer,273,Sep,1999
chic,1999-10-01,51,7.9057477,35,23.953538812,Autumn,274,Oct,1999
